representation,config_id,role,split_index,record_id,sample,original_symbol,n_seeds,predicted_N_seeds,predicted_S_seeds,predicted_V_seeds,predicted_F_seeds,correct_seed_fraction,all_seeds_missed_F,all_seeds_predicted_N
STFT_2D,WGAN_GP_X5,selected_on_DS1,28007,213,419905,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28009,213,420313,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28009,213,420313,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28009,213,420313,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28009,213,420313,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28015,213,421507,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28015,213,421507,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28015,213,421507,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28015,213,421507,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28017,213,421910,F,10,9,0,1,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28017,213,421910,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,28017,213,421910,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28017,213,421910,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28019,213,422312,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28019,213,422312,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28019,213,422312,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28019,213,422312,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28027,213,423924,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28027,213,423924,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28027,213,423924,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28027,213,423924,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28031,213,424727,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28031,213,424727,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28031,213,424727,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28031,213,424727,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28033,213,425137,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28033,213,425137,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28033,213,425137,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28033,213,425137,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28035,213,425533,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28035,213,425533,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28035,213,425533,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28035,213,425533,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28037,213,425927,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28037,213,425927,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,28037,213,425927,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28037,213,425927,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28049,213,428353,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28049,213,428353,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28049,213,428353,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28049,213,428353,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28063,213,431172,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28063,213,431172,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,28063,213,431172,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28063,213,431172,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28293,213,477969,F,10,8,0,2,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28293,213,477969,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,28293,213,477969,F,10,0,0,10,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,28293,213,477969,F,10,0,0,10,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,28295,213,478372,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28295,213,478372,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28295,213,478372,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28295,213,478372,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28297,213,478775,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28297,213,478775,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28297,213,478775,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28297,213,478775,F,10,9,0,1,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,28299,213,479190,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28299,213,479190,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28299,213,479190,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28299,213,479190,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28301,213,479602,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28301,213,479602,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28301,213,479602,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28301,213,479602,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28303,213,480004,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28303,213,480004,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28303,213,480004,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28303,213,480004,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28305,213,480408,F,10,9,1,0,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28305,213,480408,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,28305,213,480408,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28305,213,480408,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28311,213,481637,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28311,213,481637,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28311,213,481637,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28311,213,481637,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28313,213,482035,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28313,213,482035,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28313,213,482035,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28313,213,482035,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28317,213,482847,F,10,8,0,2,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,28317,213,482847,F,10,0,0,10,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,28321,213,483662,F,10,2,0,8,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,28321,213,483662,F,10,1,0,9,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,28325,213,484482,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28325,213,484482,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28325,213,484482,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28325,213,484482,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28329,213,485295,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28329,213,485295,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28329,213,485295,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28329,213,485295,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28333,213,486096,F,10,9,1,0,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28333,213,486096,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,28333,213,486096,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28333,213,486096,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28337,213,486914,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28337,213,486914,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,28337,213,486914,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28337,213,486914,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28341,213,487715,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28341,213,487715,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28341,213,487715,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28341,213,487715,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28343,213,488135,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28343,213,488135,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28343,213,488135,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28343,213,488135,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28345,213,488538,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28345,213,488538,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28345,213,488538,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28345,213,488538,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28347,213,488940,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28347,213,488940,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28347,213,488940,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28347,213,488940,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28349,213,489337,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28349,213,489337,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28349,213,489337,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28349,213,489337,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28353,213,490150,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28353,213,490150,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28353,213,490150,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28353,213,490150,F,10,9,0,1,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,28361,213,491774,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28361,213,491774,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28361,213,491774,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28361,213,491774,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28369,213,493403,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28369,213,493403,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28369,213,493403,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28369,213,493403,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28379,213,495420,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28379,213,495420,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28379,213,495420,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28379,213,495420,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28391,213,497856,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28391,213,497856,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28391,213,497856,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28391,213,497856,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28407,213,501104,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,28407,213,501104,F,10,3,0,7,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,28419,213,503539,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28419,213,503539,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28419,213,503539,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28419,213,503539,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28422,213,504147,F,10,9,0,1,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28422,213,504147,F,10,7,2,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,28422,213,504147,F,10,4,0,6,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,28422,213,504147,F,10,5,0,5,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,28426,213,504960,F,10,9,0,1,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28426,213,504960,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28426,213,504960,F,10,9,0,1,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,28427,213,505165,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28427,213,505165,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28427,213,505165,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28427,213,505165,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28429,213,505573,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28429,213,505573,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28429,213,505573,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28429,213,505573,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28431,213,505987,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28431,213,505987,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28431,213,505987,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28433,213,506383,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28433,213,506383,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28433,213,506383,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28433,213,506383,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28437,213,507196,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28437,213,507196,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28437,213,507196,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28437,213,507196,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28445,213,508822,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28445,213,508822,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,28445,213,508822,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28445,213,508822,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28455,213,510860,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28455,213,510860,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28455,213,510860,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28455,213,510860,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28457,213,511251,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28457,213,511251,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28457,213,511251,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28457,213,511251,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28461,213,512069,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28461,213,512069,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28461,213,512069,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28461,213,512069,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28465,213,512870,F,10,6,0,4,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28465,213,512870,F,10,1,1,8,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,28465,213,512870,F,10,8,0,2,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,28465,213,512870,F,10,9,0,1,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,28469,213,513688,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28469,213,513688,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28469,213,513688,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28469,213,513688,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28470,213,513894,F,10,9,0,1,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28470,213,513894,F,10,5,1,4,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,28470,213,513894,F,10,4,0,6,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,28470,213,513894,F,10,6,0,4,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,28473,213,514506,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28473,213,514506,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28473,213,514506,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28473,213,514506,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28475,213,514922,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28475,213,514922,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28475,213,514922,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28475,213,514922,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28483,213,516531,F,10,9,0,1,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28483,213,516531,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28483,213,516531,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28483,213,516531,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28487,213,517337,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28487,213,517337,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28487,213,517337,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28487,213,517337,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28489,213,517754,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28489,213,517754,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28489,213,517754,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28489,213,517754,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28501,213,520173,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28501,213,520173,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28501,213,520173,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28501,213,520173,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28521,213,524247,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28521,213,524247,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28521,213,524247,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28521,213,524247,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28523,213,524646,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28523,213,524646,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28523,213,524646,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28523,213,524646,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28529,213,525866,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28529,213,525866,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,28529,213,525866,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28529,213,525866,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28531,213,526278,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28531,213,526278,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28531,213,526278,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28531,213,526278,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28545,213,529130,F,10,9,0,1,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,28559,213,531984,F,10,9,0,1,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28559,213,531984,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28559,213,531984,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28559,213,531984,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28563,213,532806,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28563,213,532806,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28563,213,532806,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28563,213,532806,F,10,9,0,1,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,28575,213,535255,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28575,213,535255,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28575,213,535255,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28575,213,535255,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28756,213,572164,F,10,3,0,7,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28756,213,572164,F,10,1,0,9,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,28756,213,572164,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28756,213,572164,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28781,213,577280,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28781,213,577280,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28781,213,577280,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28781,213,577280,F,10,9,0,1,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,28791,213,579345,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28791,213,579345,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28791,213,579345,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28791,213,579345,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28793,213,579751,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28793,213,579751,F,10,10,0,0,0,0.0,True,True
